Date,Open,High,Low,Close,Volume,Adj Close
2015-07-07,3727.12,3727.12,3727.12,3727.12,000,3727.12
2015-07-06,3775.91,3775.91,3775.91,3775.91,000,3775.91
2015-07-03,3686.92,3686.92,3686.92,3686.92,000,3686.92
2015-07-02,3912.77,3912.77,3912.77,3912.77,000,3912.77
2015-07-01,4053.70,4053.70,4053.70,4053.70,000,4053.70
2015-06-30,4277.22,4277.22,4277.22,4277.22,000,4277.22
2015-06-29,4053.03,4053.03,4053.03,4053.03,000,4053.03
2015-06-26,4192.87,4192.87,4192.87,4192.87,000,4192.87
2015-06-25,4527.78,4527.78,4527.78,4527.78,000,4527.78
2015-06-24,4690.15,4690.15,4690.15,4690.15,000,4690.15
2015-06-23,4576.49,4576.49,4576.49,4576.49,000,4576.49
2015-06-19,4478.36,4478.36,4478.36,4478.36,000,4478.36
2015-06-18,4785.36,4785.36,4785.36,4785.36,000,4785.36
2015-06-17,4967.90,4967.90,4967.90,4967.90,000,4967.90
2015-06-16,4887.43,4887.43,4887.43,4887.43,000,4887.43
2015-06-15,5062.99,5062.99,5062.99,5062.99,000,5062.99
2015-06-12,5166.35,5166.35,5166.35,5166.35,000,5166.35
2015-06-11,5121.59,5121.59,5121.59,5121.59,000,5121.59
2015-06-10,5106.04,5106.04,5106.04,5106.04,000,5106.04
2015-06-09,5113.53,5113.53,5113.53,5113.53,000,5113.53
2015-06-08,5131.88,5131.88,5131.88,5131.88,000,5131.88
2015-06-05,5023.10,5023.10,5023.10,5023.10,000,5023.10
2015-06-04,4947.10,4947.10,4947.10,4947.10,000,4947.10
2015-06-03,4909.98,4909.98,4909.98,4909.98,000,4909.98
2015-06-02,4910.53,4910.53,4910.53,4910.53,000,4910.53
2015-06-01,4828.74,4828.74,4828.74,4828.74,000,4828.74
2015-05-29,4611.74,4611.74,4611.74,4611.74,000,4611.74
2015-05-28,4620.27,4620.27,4620.27,4620.27,000,4620.27
2015-05-27,4941.71,4941.71,4941.71,4941.71,000,4941.71
2015-05-26,4910.90,4910.90,4910.90,4910.90,000,4910.90
2015-05-25,4813.80,4813.80,4813.80,4813.80,000,4813.80
2015-05-22,4657.60,4657.60,4657.60,4657.60,000,4657.60
2015-05-21,4529.42,4529.42,4529.42,4529.42,000,4529.42
2015-05-20,4446.29,4446.29,4446.29,4446.29,000,4446.29
2015-05-19,4417.55,4417.55,4417.55,4417.55,000,4417.55
2015-05-18,4283.49,4283.49,4283.49,4283.49,000,4283.49
2015-05-15,4308.69,4308.69,4308.69,4308.69,000,4308.69
2015-05-14,4378.31,4378.31,4378.31,4378.31,000,4378.31
2015-05-13,4375.76,4375.76,4375.76,4375.76,000,4375.76
2015-05-12,4401.22,4401.22,4401.22,4401.22,000,4401.22
2015-05-11,4333.58,4333.58,4333.58,4333.58,000,4333.58
2015-05-08,4205.92,4205.92,4205.92,4205.92,000,4205.92
2015-05-07,4112.21,4112.21,4112.21,4112.21,000,4112.21
2015-05-06,4229.27,4229.27,4229.27,4229.27,000,4229.27
2015-05-05,4298.71,4298.71,4298.71,4298.71,000,4298.71
2015-05-04,4480.46,4480.46,4480.46,4480.46,000,4480.46
2015-04-30,4441.65,4441.65,4441.65,4441.65,000,4441.65
2015-04-29,4476.62,4476.62,4476.62,4476.62,000,4476.62
2015-04-28,4476.21,4476.21,4476.21,4476.21,000,4476.21
2015-04-27,4527.40,4527.40,4527.40,4527.40,000,4527.40
2015-04-24,4393.69,4393.69,4393.69,4393.69,000,4393.69
2015-04-23,4414.51,4414.51,4414.51,4414.51,000,4414.51
2015-04-22,4398.49,4398.49,4398.49,4398.49,000,4398.49
2015-04-21,4293.62,4293.62,4293.62,4293.62,000,4293.62
2015-04-20,4217.08,4217.08,4217.08,4217.08,000,4217.08
2015-04-17,4287.30,4287.30,4287.30,4287.30,000,4287.30
2015-04-16,4194.82,4194.82,4194.82,4194.82,000,4194.82
2015-04-15,4084.16,4084.16,4084.16,4084.16,000,4084.16
2015-04-14,4135.56,4135.56,4135.56,4135.56,000,4135.56
2015-04-13,4121.71,4121.71,4121.71,4121.71,000,4121.71
2015-04-10,4034.31,4034.31,4034.31,4034.31,000,4034.31
2015-04-09,3957.53,3957.53,3957.53,3957.53,000,3957.53
2015-04-08,3994.81,3994.81,3994.81,3994.81,000,3994.81
2015-04-07,3961.38,3961.38,3961.38,3961.38,000,3961.38
2015-04-03,3863.93,3863.93,3863.93,3863.93,000,3863.93
2015-04-02,3825.78,3825.78,3825.78,3825.78,000,3825.78
2015-04-01,3810.29,3810.29,3810.29,3810.29,000,3810.29
2015-03-31,3747.90,3747.90,3747.90,3747.90,000,3747.90
2015-03-30,3786.57,3786.57,3786.57,3786.57,000,3786.57
2015-03-27,3691.10,3691.10,3691.10,3691.10,000,3691.10
2015-03-26,3682.09,3682.09,3682.09,3682.09,000,3682.09
2015-03-25,3660.73,3660.73,3660.73,3660.73,000,3660.73
2015-03-24,3691.41,3691.41,3691.41,3691.41,000,3691.41
2015-03-23,3687.73,3687.73,3687.73,3687.73,000,3687.73
2015-03-20,3617.32,3617.32,3617.32,3617.32,000,3617.32
2015-03-19,3582.27,3582.27,3582.27,3582.27,000,3582.27
2015-03-18,3577.30,3577.30,3577.30,3577.30,000,3577.30
2015-03-17,3502.85,3502.85,3502.85,3502.85,000,3502.85
2015-03-16,3449.30,3449.30,3449.30,3449.30,000,3449.30
2015-03-13,3372.91,3372.91,3372.91,3372.91,000,3372.91
2015-03-12,3349.32,3349.32,3349.32,3349.32,000,3349.32
2015-03-11,3290.90,3290.90,3290.90,3290.90,000,3290.90
2015-03-10,3286.07,3286.07,3286.07,3286.07,000,3286.07
2015-03-09,3302.41,3302.41,3302.41,3302.41,000,3302.41
2015-03-06,3241.19,3241.19,3241.19,3241.19,000,3241.19
2015-03-05,3248.48,3248.48,3248.48,3248.48,000,3248.48
2015-03-04,3279.53,3279.53,3279.53,3279.53,000,3279.53
2015-03-03,3263.05,3263.05,3263.05,3263.05,000,3263.05
2015-03-02,3336.28,3336.28,3336.28,3336.28,000,3336.28
2015-02-27,3310.30,3310.30,3310.30,3310.30,000,3310.30
2015-02-26,3298.36,3298.36,3298.36,3298.36,000,3298.36
2015-02-25,3228.84,3228.84,3228.84,3228.84,000,3228.84
2015-02-17,3246.91,3246.91,3246.91,3246.91,000,3246.91
2015-02-16,3222.36,3222.36,3222.36,3222.36,000,3222.36
2015-02-13,3203.83,3203.83,3203.83,3203.83,000,3203.83
2015-02-12,3173.42,3173.42,3173.42,3173.42,000,3173.42
2015-02-11,3157.70,3157.70,3157.70,3157.70,000,3157.70
2015-02-10,3141.59,3141.59,3141.59,3141.59,000,3141.59
2015-02-09,3095.12,3095.12,3095.12,3095.12,000,3095.12
2015-02-06,3075.91,3075.91,3075.91,3075.91,000,3075.91
2015-02-05,3136.53,3136.53,3136.53,3136.53,000,3136.53
2015-02-04,3174.13,3174.13,3174.13,3174.13,000,3174.13
2015-02-03,3204.91,3204.91,3204.91,3204.91,000,3204.91
2015-02-02,3128.30,3128.30,3128.30,3128.30,000,3128.30
2015-01-30,3210.36,3210.36,3210.36,3210.36,000,3210.36
2015-01-29,3262.30,3262.30,3262.30,3262.30,000,3262.30
2015-01-28,3305.74,3305.74,3305.74,3305.74,000,3305.74
2015-01-27,3352.96,3352.96,3352.96,3352.96,000,3352.96
2015-01-26,3383.18,3383.18,3383.18,3383.18,000,3383.18
2015-01-23,3351.76,3351.76,3351.76,3351.76,000,3351.76
2015-01-22,3343.34,3343.34,3343.34,3343.34,000,3343.34
2015-01-21,3323.61,3323.61,3323.61,3323.61,000,3323.61
2015-01-20,3173.05,3173.05,3173.05,3173.05,000,3173.05
2015-01-19,3116.35,3116.35,3116.35,3116.35,000,3116.35
2015-01-16,3376.50,3376.50,3376.50,3376.50,000,3376.50
2015-01-15,3336.46,3336.46,3336.46,3336.46,000,3336.46
2015-01-14,3222.44,3222.44,3222.44,3222.44,000,3222.44
2015-01-13,3235.30,3235.30,3235.30,3235.30,000,3235.30
2015-01-12,3229.32,3229.32,3229.32,3229.32,000,3229.32
2015-01-09,3285.41,3285.41,3285.41,3285.41,000,3285.41
2015-01-08,3293.46,3293.46,3293.46,3293.46,000,3293.46
2015-01-07,3373.95,3373.95,3373.95,3373.95,000,3373.95
2015-01-06,3351.45,3351.45,3351.45,3351.45,000,3351.45
2015-01-05,3350.52,3350.52,3350.52,3350.52,000,3350.52
2014-12-31,3234.68,3234.68,3234.68,3234.68,000,3234.68
2014-12-30,3165.81,3165.81,3165.81,3165.81,000,3165.81
2014-12-29,3168.02,3168.02,3168.02,3168.02,000,3168.02
2014-12-26,3157.60,3157.60,3157.60,3157.60,000,3157.60
2014-12-25,3072.54,3072.54,3072.54,3072.54,000,3072.54
2014-12-24,2972.53,2972.53,2972.53,2972.53,000,2972.53
2014-12-23,3032.61,3032.61,3032.61,3032.61,000,3032.61
2014-12-22,3127.45,3127.45,3127.45,3127.45,000,3127.45
2014-12-19,3108.60,3108.60,3108.60,3108.60,000,3108.60
2014-12-18,3057.52,3057.52,3057.52,3057.52,000,3057.52
2014-12-17,3061.02,3061.02,3061.02,3061.02,000,3061.02
2014-12-16,3021.52,3021.52,3021.52,3021.52,000,3021.52
2014-12-15,2953.42,2953.42,2953.42,2953.42,000,2953.42
2014-12-12,2938.17,2938.17,2938.17,2938.17,000,2938.17
2014-12-11,2925.74,2925.74,2925.74,2925.74,000,2925.74
2014-12-10,2940.01,2940.01,2940.01,2940.01,000,2940.01
2014-12-09,2856.27,2856.27,2856.27,2856.27,000,2856.27
2014-12-08,3020.26,3020.26,3020.26,3020.26,000,3020.26
2014-12-05,2937.65,2937.65,2937.65,2937.65,000,2937.65
2014-12-04,2899.46,2899.46,2899.46,2899.46,000,2899.46
2014-12-03,2779.52,2779.52,2779.52,2779.52,000,2779.52
2014-12-02,2763.54,2763.54,2763.54,2763.54,000,2763.54
2014-12-01,2680.16,2680.16,2680.16,2680.16,000,2680.16
2014-11-28,2682.83,2682.83,2682.83,2682.83,000,2682.83
2014-11-27,2630.49,2630.49,2630.49,2630.49,000,2630.49
2014-11-26,2604.34,2604.34,2604.34,2604.34,000,2604.34
2014-11-25,2567.60,2567.60,2567.60,2567.60,000,2567.60
2014-11-24,2532.88,2532.88,2532.88,2532.88,000,2532.88
2014-11-21,2486.79,2486.79,2486.79,2486.79,000,2486.79
2014-11-20,2452.66,2452.66,2452.66,2452.66,000,2452.66
2014-11-19,2450.99,2450.99,2450.99,2450.99,000,2450.99
2014-11-18,2456.37,2456.37,2456.37,2456.37,000,2456.37
2014-11-17,2474.01,2474.01,2474.01,2474.01,000,2474.01
2014-11-14,2478.82,2478.82,2478.82,2478.82,000,2478.82
2014-11-13,2485.61,2485.61,2485.61,2485.61,000,2485.61
2014-11-12,2494.48,2494.48,2494.48,2494.48,000,2494.48
2014-11-11,2469.67,2469.67,2469.67,2469.67,000,2469.67
2014-11-10,2473.67,2473.67,2473.67,2473.67,000,2473.67
2014-11-07,2418.17,2418.17,2418.17,2418.17,000,2418.17
2014-11-06,2425.86,2425.86,2425.86,2425.86,000,2425.86
2014-11-05,2419.25,2419.25,2419.25,2419.25,000,2419.25
2014-11-04,2430.68,2430.68,2430.68,2430.68,000,2430.68
2014-11-03,2430.03,2430.03,2430.03,2430.03,000,2430.03
2014-10-31,2420.18,2420.18,2420.18,2420.18,000,2420.18
2014-10-30,2391.08,2391.08,2391.08,2391.08,000,2391.08
2014-10-29,2373.03,2373.03,2373.03,2373.03,000,2373.03
2014-10-28,2337.87,2337.87,2337.87,2337.87,000,2337.87
2014-10-27,2290.44,2290.44,2290.44,2290.44,000,2290.44
2014-10-24,2302.28,2302.28,2302.28,2302.28,000,2302.28
2014-10-23,2302.42,2302.42,2302.42,2302.42,000,2302.42
2014-10-22,2326.55,2326.55,2326.55,2326.55,000,2326.55
2014-10-21,2339.66,2339.66,2339.66,2339.66,000,2339.66
2014-10-20,2356.73,2356.73,2356.73,2356.73,000,2356.73
2014-10-17,2341.18,2341.18,2341.18,2341.18,000,2341.18
2014-10-16,2356.50,2356.50,2356.50,2356.50,000,2356.50
2014-10-15,2373.67,2373.67,2373.67,2373.67,000,2373.67
2014-10-14,2359.48,2359.48,2359.48,2359.48,000,2359.48
2014-10-13,2366.01,2366.01,2366.01,2366.01,000,2366.01
2014-10-10,2374.54,2374.54,2374.54,2374.54,000,2374.54
2014-10-09,2389.37,2389.37,2389.37,2389.37,000,2389.37
2014-10-08,2382.79,2382.79,2382.79,2382.79,000,2382.79
2014-09-30,2363.87,2363.87,2363.87,2363.87,000,2363.87
2014-09-29,2357.71,2357.71,2357.71,2357.71,000,2357.71
2014-09-26,2347.72,2347.72,2347.72,2347.72,000,2347.72
2014-09-25,2345.10,2345.10,2345.10,2345.10,000,2345.10
2014-09-24,2343.57,2343.57,2343.57,2343.57,000,2343.57
2014-09-23,2309.72,2309.72,2309.72,2309.72,000,2309.72
2014-09-22,2289.87,2289.87,2289.87,2289.87,000,2289.87
2014-09-19,2329.45,2329.45,2329.45,2329.45,000,2329.45
2014-09-18,2315.93,2315.93,2315.93,2315.93,000,2315.93
2014-09-17,2307.89,2307.89,2307.89,2307.89,000,2307.89
2014-09-16,2296.55,2296.55,2296.55,2296.55,000,2296.55
2014-09-15,2339.14,2339.14,2339.14,2339.14,000,2339.14
2014-09-12,2331.95,2331.95,2331.95,2331.95,000,2331.95
2014-09-11,2311.68,2311.68,2311.68,2311.68,000,2311.68
2014-09-10,2318.30,2318.30,2318.30,2318.30,000,2318.30
2014-09-09,2326.53,2326.53,2326.53,2326.53,000,2326.53
2014-09-05,2326.43,2326.43,2326.43,2326.43,000,2326.43
2014-09-04,2306.86,2306.86,2306.86,2306.86,000,2306.86
2014-09-03,2288.63,2288.63,2288.63,2288.63,000,2288.63
2014-09-02,2266.05,2266.05,2266.05,2266.05,000,2266.05
2014-09-01,2235.51,2235.51,2235.51,2235.51,000,2235.51
2014-08-29,2217.20,2217.20,2217.20,2217.20,000,2217.20
2014-08-28,2195.82,2195.82,2195.82,2195.82,000,2195.82
2014-08-27,2209.47,2209.47,2209.47,2209.47,000,2209.47
2014-08-26,2207.11,2207.11,2207.11,2207.11,000,2207.11
2014-08-25,2229.27,2229.27,2229.27,2229.27,000,2229.27
2014-08-22,2240.81,2240.81,2240.81,2240.81,000,2240.81
2014-08-21,2230.46,2230.46,2230.46,2230.46,000,2230.46
2014-08-20,2240.21,2240.21,2240.21,2240.21,000,2240.21
2014-08-19,2245.33,2245.33,2245.33,2245.33,000,2245.33
2014-08-18,2239.47,2239.47,2239.47,2239.47,000,2239.47
2014-08-15,2226.73,2226.73,2226.73,2226.73,000,2226.73
2014-08-14,2206.47,2206.47,2206.47,2206.47,000,2206.47
2014-08-13,2222.88,2222.88,2222.88,2222.88,000,2222.88
2014-08-12,2221.59,2221.59,2221.59,2221.59,000,2221.59
2014-08-11,2224.65,2224.65,2224.65,2224.65,000,2224.65
2014-08-08,2194.43,2194.43,2194.43,2194.43,000,2194.43
2014-08-07,2187.67,2187.67,2187.67,2187.67,000,2187.67
2014-08-06,2217.47,2217.47,2217.47,2217.47,000,2217.47
2014-08-05,2219.95,2219.95,2219.95,2219.95,000,2219.95
2014-08-04,2223.33,2223.33,2223.33,2223.33,000,2223.33
2014-08-01,2185.30,2185.30,2185.30,2185.30,000,2185.30
2014-07-31,2201.56,2201.56,2201.56,2201.56,000,2201.56
2014-07-30,2181.24,2181.24,2181.24,2181.24,000,2181.24
2014-07-29,2183.19,2183.19,2183.19,2183.19,000,2183.19
2014-07-28,2177.95,2177.95,2177.95,2177.95,000,2177.95
2014-07-25,2126.61,2126.61,2126.61,2126.61,000,2126.61
2014-07-24,2105.06,2105.06,2105.06,2105.06,000,2105.06
2014-07-23,2078.49,2078.49,2078.49,2078.49,000,2078.49
2014-07-22,2075.48,2075.48,2075.48,2075.48,000,2075.48
2014-07-21,2054.48,2054.48,2054.48,2054.48,000,2054.48
2014-07-18,2059.07,2059.07,2059.07,2059.07,000,2059.07
2014-07-17,2055.59,2055.59,2055.59,2055.59,000,2055.59
2014-07-16,2067.28,2067.28,2067.28,2067.28,000,2067.28
2014-07-15,2070.36,2070.36,2070.36,2070.36,000,2070.36
2014-07-14,2066.65,2066.65,2066.65,2066.65,000,2066.65
2014-07-11,2046.96,2046.96,2046.96,2046.96,000,2046.96
2014-07-10,2038.34,2038.34,2038.34,2038.34,000,2038.34
2014-07-09,2038.61,2038.61,2038.61,2038.61,000,2038.61
2014-07-08,2064.02,2064.02,2064.02,2064.02,000,2064.02
2014-07-07,2059.93,2059.93,2059.93,2059.93,000,2059.93
2014-07-04,2059.38,2059.38,2059.38,2059.38,000,2059.38
2014-07-03,2063.23,2063.23,2063.23,2063.23,000,2063.23
2014-07-02,2059.42,2059.42,2059.42,2059.42,000,2059.42
2014-07-01,2050.38,2050.38,2050.38,2050.38,000,2050.38
2014-06-30,2048.33,2048.33,2048.33,2048.33,000,2048.33
2014-06-27,2036.51,2036.51,2036.51,2036.51,000,2036.51
2014-06-26,2038.68,2038.68,2038.68,2038.68,000,2038.68
2014-06-25,2025.50,2025.50,2025.50,2025.50,000,2025.50
2014-06-24,2033.93,2033.93,2033.93,2033.93,000,2033.93
2014-06-23,2024.36,2024.36,2024.36,2024.36,000,2024.36
2014-06-20,2026.67,2026.67,2026.67,2026.67,000,2026.67
2014-06-19,2023.73,2023.73,2023.73,2023.73,000,2023.73
2014-06-18,2055.52,2055.52,2055.52,2055.52,000,2055.52
2014-06-17,2066.70,2066.70,2066.70,2066.70,000,2066.70
2014-06-16,2085.98,2085.98,2085.98,2085.98,000,2085.98
2014-06-13,2070.72,2070.72,2070.72,2070.72,000,2070.72
2014-06-12,2051.71,2051.71,2051.71,2051.71,000,2051.71
2014-06-11,2054.95,2054.95,2054.95,2054.95,000,2054.95
2014-06-10,2052.53,2052.53,2052.53,2052.53,000,2052.53
2014-06-09,2030.50,2030.50,2030.50,2030.50,000,2030.50
2014-06-06,2029.96,2029.96,2029.96,2029.96,000,2029.96
2014-06-05,2040.88,2040.88,2040.88,2040.88,000,2040.88
2014-06-04,2024.83,2024.83,2024.83,2024.83,000,2024.83
2014-06-03,2038.31,2038.31,2038.31,2038.31,000,2038.31
2014-05-30,2039.21,2039.21,2039.21,2039.21,000,2039.21
2014-05-29,2040.59,2040.59,2040.59,2040.59,000,2040.59
2014-05-28,2050.23,2050.23,2050.23,2050.23,000,2050.23
2014-05-27,2034.56,2034.56,2034.56,2034.56,000,2034.56
2014-05-26,2041.48,2041.48,2041.48,2041.48,000,2041.48
2014-05-23,2034.57,2034.57,2034.57,2034.57,000,2034.57
2014-05-22,2021.29,2021.29,2021.29,2021.29,000,2021.29
2014-05-21,2024.95,2024.95,2024.95,2024.95,000,2024.95
2014-05-20,2008.12,2008.12,2008.12,2008.12,000,2008.12
2014-05-19,2005.18,2005.18,2005.18,2005.18,000,2005.18
2014-05-16,2026.50,2026.50,2026.50,2026.50,000,2026.50
2014-05-15,2024.97,2024.97,2024.97,2024.97,000,2024.97
2014-05-14,2047.91,2047.91,2047.91,2047.91,000,2047.91
2014-05-13,2050.73,2050.73,2050.73,2050.73,000,2050.73
2014-05-12,2052.87,2052.87,2052.87,2052.87,000,2052.87
2014-05-09,2011.14,2011.14,2011.14,2011.14,000,2011.14
2014-05-08,2015.27,2015.27,2015.27,2015.27,000,2015.27
2014-05-07,2010.08,2010.08,2010.08,2010.08,000,2010.08
2014-05-06,2028.04,2028.04,2028.04,2028.04,000,2028.04
2014-05-05,2027.35,2027.35,2027.35,2027.35,000,2027.35
2014-04-30,2026.36,2026.36,2026.36,2026.36,000,2026.36
2014-04-29,2020.34,2020.34,2020.34,2020.34,000,2020.34
2014-04-28,2003.49,2003.49,2003.49,2003.49,000,2003.49
2014-04-25,2036.52,2036.52,2036.52,2036.52,000,2036.52
2014-04-24,2057.03,2057.03,2057.03,2057.03,000,2057.03
2014-04-23,2067.38,2067.38,2067.38,2067.38,000,2067.38
2014-04-22,2072.83,2072.83,2072.83,2072.83,000,2072.83
2014-04-21,2065.83,2065.83,2065.83,2065.83,000,2065.83
2014-04-18,2097.75,2097.75,2097.75,2097.75,000,2097.75
2014-04-17,2098.89,2098.89,2098.89,2098.89,000,2098.89
2014-04-16,2105.12,2105.12,2105.12,2105.12,000,2105.12
2014-04-15,2101.60,2101.60,2101.60,2101.60,000,2101.60
2014-04-14,2131.54,2131.54,2131.54,2131.54,000,2131.54
2014-04-11,2130.54,2130.54,2130.54,2130.54,000,2130.54
2014-04-10,2134.30,2134.30,2134.30,2134.30,000,2134.30
2014-04-09,2105.24,2105.24,2105.24,2105.24,000,2105.24
2014-04-08,2098.28,2098.28,2098.28,2098.28,000,2098.28
2014-04-04,2058.83,2058.83,2058.83,2058.83,000,2058.83
2014-04-03,2043.70,2043.70,2043.70,2043.70,000,2043.70
2014-04-02,2058.99,2058.99,2058.99,2058.99,000,2058.99
2014-04-01,2047.46,2047.46,2047.46,2047.46,000,2047.46
2014-03-31,2033.31,2033.31,2033.31,2033.31,000,2033.31
2014-03-28,2041.71,2041.71,2041.71,2041.71,000,2041.71
2014-03-27,2046.59,2046.59,2046.59,2046.59,000,2046.59
2014-03-26,2063.67,2063.67,2063.67,2063.67,000,2063.67
2014-03-25,2067.31,2067.31,2067.31,2067.31,000,2067.31
2014-03-24,2066.28,2066.28,2066.28,2066.28,000,2066.28
2014-03-21,2047.62,2047.62,2047.62,2047.62,000,2047.62
2014-03-20,1993.48,1993.48,1993.48,1993.48,000,1993.48
2014-03-19,2021.73,2021.73,2021.73,2021.73,000,2021.73
2014-03-18,2025.20,2025.20,2025.20,2025.20,000,2025.20
2014-03-17,2023.67,2023.67,2023.67,2023.67,000,2023.67
2014-03-14,2004.34,2004.34,2004.34,2004.34,000,2004.34
2014-03-13,2019.11,2019.11,2019.11,2019.11,000,2019.11
2014-03-12,1997.69,1997.69,1997.69,1997.69,000,1997.69
2014-03-11,2001.16,2001.16,2001.16,2001.16,000,2001.16
2014-03-10,1999.06,1999.06,1999.06,1999.06,000,1999.06
2014-03-07,2057.91,2057.91,2057.91,2057.91,000,2057.91
2014-03-06,2059.58,2059.58,2059.58,2059.58,000,2059.58
2014-03-05,2053.08,2053.08,2053.08,2053.08,000,2053.08
2014-03-04,2071.47,2071.47,2071.47,2071.47,000,2071.47
2014-03-03,2075.24,2075.24,2075.24,2075.24,000,2075.24
2014-02-28,2056.30,2056.30,2056.30,2056.30,000,2056.30
2014-02-27,2047.35,2047.35,2047.35,2047.35,000,2047.35
2014-02-26,2041.25,2041.25,2041.25,2041.25,000,2041.25
2014-02-25,2034.22,2034.22,2034.22,2034.22,000,2034.22
2014-02-24,2076.69,2076.69,2076.69,2076.69,000,2076.69
2014-02-21,2113.69,2113.69,2113.69,2113.69,000,2113.69
2014-02-20,2138.78,2138.78,2138.78,2138.78,000,2138.78
2014-02-19,2142.55,2142.55,2142.55,2142.55,000,2142.55
2014-02-18,2119.07,2119.07,2119.07,2119.07,000,2119.07
2014-02-17,2135.42,2135.42,2135.42,2135.42,000,2135.42
2014-02-14,2115.85,2115.85,2115.85,2115.85,000,2115.85
2014-02-13,2098.40,2098.40,2098.40,2098.40,000,2098.40
2014-02-12,2109.96,2109.96,2109.96,2109.96,000,2109.96
2014-02-11,2103.67,2103.67,2103.67,2103.67,000,2103.67
2014-02-10,2086.07,2086.07,2086.07,2086.07,000,2086.07
2014-02-07,2044.50,2044.50,2044.50,2044.50,000,2044.50
2014-01-30,2033.08,2033.08,2033.08,2033.08,000,2033.08
2014-01-29,2049.91,2049.91,2049.91,2049.91,000,2049.91
2014-01-28,2038.51,2038.51,2038.51,2038.51,000,2038.51
2014-01-27,2033.30,2033.30,2033.30,2033.30,000,2033.30
2014-01-24,2054.39,2054.39,2054.39,2054.39,000,2054.39
2014-01-23,2042.18,2042.18,2042.18,2042.18,000,2042.18
2014-01-22,2051.75,2051.75,2051.75,2051.75,000,2051.75
2014-01-21,2008.31,2008.31,2008.31,2008.31,000,2008.31
2014-01-20,1991.25,1991.25,1991.25,1991.25,000,1991.25
2014-01-17,2004.95,2004.95,2004.95,2004.95,000,2004.95
2014-01-16,2023.70,2023.70,2023.70,2023.70,000,2023.70
2014-01-15,2023.35,2023.35,2023.35,2023.35,000,2023.35
2014-01-14,2026.84,2026.84,2026.84,2026.84,000,2026.84
2014-01-13,2009.56,2009.56,2009.56,2009.56,000,2009.56
2014-01-10,2013.30,2013.30,2013.30,2013.30,000,2013.30
2014-01-09,2027.62,2027.62,2027.62,2027.62,000,2027.62
2014-01-08,2044.34,2044.34,2044.34,2044.34,000,2044.34
2014-01-07,2047.32,2047.32,2047.32,2047.32,000,2047.32
2014-01-06,2045.71,2045.71,2045.71,2045.71,000,2045.71
2014-01-03,2083.14,2083.14,2083.14,2083.14,000,2083.14
2014-01-02,2109.39,2109.39,2109.39,2109.39,000,2109.39
2013-12-31,2115.98,2115.98,2115.98,2115.98,000,2115.98
2013-12-30,2097.53,2097.53,2097.53,2097.53,000,2097.53
2013-12-27,2101.25,2101.25,2101.25,2101.25,000,2101.25
2013-12-26,2073.10,2073.10,2073.10,2073.10,000,2073.10
2013-12-25,2106.35,2106.35,2106.35,2106.35,000,2106.35
2013-12-24,2092.91,2092.91,2092.91,2092.91,000,2092.91
2013-12-23,2089.71,2089.71,2089.71,2089.71,000,2089.71
2013-12-20,2084.79,2084.79,2084.79,2084.79,000,2084.79
2013-12-19,2127.79,2127.79,2127.79,2127.79,000,2127.79
2013-12-18,2148.28,2148.28,2148.28,2148.28,000,2148.28
2013-12-17,2151.08,2151.08,2151.08,2151.08,000,2151.08
2013-12-16,2160.86,2160.86,2160.86,2160.86,000,2160.86
2013-12-13,2196.07,2196.07,2196.07,2196.07,000,2196.07
2013-12-12,2202.80,2202.80,2202.80,2202.80,000,2202.80
2013-12-11,2204.17,2204.17,2204.17,2204.17,000,2204.17
2013-12-10,2237.49,2237.49,2237.49,2237.49,000,2237.49
2013-12-09,2238.20,2238.20,2238.20,2238.20,000,2238.20
2013-12-06,2237.11,2237.11,2237.11,2237.11,000,2237.11
2013-12-05,2247.06,2247.06,2247.06,2247.06,000,2247.06
2013-12-04,2251.76,2251.76,2251.76,2251.76,000,2251.76
2013-12-03,2222.67,2222.67,2222.67,2222.67,000,2222.67
2013-12-02,2207.37,2207.37,2207.37,2207.37,000,2207.37
2013-11-29,2220.50,2220.50,2220.50,2220.50,000,2220.50
2013-11-28,2219.37,2219.37,2219.37,2219.37,000,2219.37
2013-11-27,2201.07,2201.07,2201.07,2201.07,000,2201.07
2013-11-26,2183.07,2183.07,2183.07,2183.07,000,2183.07
2013-11-25,2186.11,2186.11,2186.11,2186.11,000,2186.11
2013-11-22,2196.38,2196.38,2196.38,2196.38,000,2196.38
2013-11-21,2205.77,2205.77,2205.77,2205.77,000,2205.77
2013-11-20,2206.61,2206.61,2206.61,2206.61,000,2206.61
2013-11-19,2193.12,2193.12,2193.12,2193.12,000,2193.12
2013-11-18,2197.22,2197.22,2197.22,2197.22,000,2197.22
2013-11-15,2135.83,2135.83,2135.83,2135.83,000,2135.83
2013-11-14,2100.51,2100.51,2100.51,2100.51,000,2100.51
2013-11-13,2087.94,2087.94,2087.94,2087.94,000,2087.94
2013-11-12,2126.77,2126.77,2126.77,2126.77,000,2126.77
2013-11-11,2109.47,2109.47,2109.47,2109.47,000,2109.47
2013-11-08,2106.13,2106.13,2106.13,2106.13,000,2106.13
2013-11-07,2129.40,2129.40,2129.40,2129.40,000,2129.40
2013-11-06,2139.61,2139.61,2139.61,2139.61,000,2139.61
2013-11-05,2157.24,2157.24,2157.24,2157.24,000,2157.24
2013-11-04,2149.63,2149.63,2149.63,2149.63,000,2149.63
